DYRK1A_N,ITSN1_N,pBRAF_N,pCAMKII_N,pERK_N,pMEK_N,pNR2A_N,pPKCAB_N,GSK3B_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,pNUMB_N,RAPTOR_N,pP70S6_N,NUMB_N,pGSK3B_N,pPKCG_N,S6_N,AcetylH3K9_N,ARC_N,nNOS_N,Tau_N,IL1B_N,PSD95_N,SNCA_N,Ubiquitin_N,pS6_N,CaNA_N,Genotype
0.341360767,0.480710779,0.185644143,3.452887538,0.498714052,0.255552958,0.729717091,1.097030629,0.975450082,0.385316811,0.32592939,0.517418751,0.516015899,0.784428338,0.468552724,0.375964461,0.213467384,0.166407245,0.158200085,0.854393661,0.346257252,0.088580727,0.142210273,0.18409509,0.167963775,0.636620914,2.227253431,0.197113344,1.313004104,0.142210273,1.547757181,0
0.34375,0.470409292,0.202433628,3.375553097,0.52295354,0.287887168,0.708794248,1.049778761,0.981747788,0.396294248,0.340431416,0.538440265,0.523783186,0.847345133,0.499170354,0.38550885,0.250553097,0.144168467,0.154967603,0.821634269,0.302915767,0.07199424,0.14524838,0.156407487,0.153347732,0.602051836,2.063714903,0.181425486,1.362491001,0.14524838,1.392008639,0
0.334739803,0.473980309,0.209563994,3.457383966,0.517018284,0.281012658,0.720956399,1.080168776,0.97580872,0.409845288,0.361181435,0.578902954,0.559493671,0.850351617,0.496202532,0.391561181,0.241912799,0.154181818,0.165636364,0.873636364,0.330545455,0.08,0.136363636,0.164727273,0.168,0.650181818,2.076545455,0.199636364,1.381090909,0.136363636,1.379272727,0
0.341449917,0.472329828,0.204205866,3.364969563,0.492529054,0.259822911,0.727725512,1.10486995,0.97426674,0.441615938,0.355838406,0.562534588,0.534864416,0.822080797,0.497786386,0.379911455,0.307138904,0.151748124,0.163646348,0.884312649,0.300750503,0.082372323,0.139117701,0.177558118,0.152663372,0.638843126,2.017755812,0.202269815,1.308804686,0.139117701,1.374519495,0
0.649781277,0.828696413,0.17664042,3.72808399,0.969466317,0.255293088,1.099300087,2.231671041,1.503674541,0.441557305,0.340857393,0.487664042,0.401049869,0.781364829,0.361417323,0.321959755,0.252055993,0.242086039,0.163758117,1.862368101,0.54104099,0.134638799,0.132000812,0.210988231,0.210379464,0.527242289,2.436586851,0.168171672,1.139153815,0.132000812,1.627181412,0
0.616480687,0.841974249,0.167725322,3.648240343,0.991845494,0.270815451,1.078712446,2.330987124,1.47167382,0.437253219,0.337682403,0.472618026,0.402317597,0.786523605,0.360257511,0.296051502,0.252017167,0.242119916,0.169981108,1.692204435,0.539226409,0.136273243,0.139007656,0.210798449,0.193397633,0.519787213,2.35472805,0.174704186,1.227851248,0.139007656,1.562096053,0
0.637424335,0.852881832,0.173260812,3.814545136,0.989999123,0.26379507,1.094043337,1.952539696,1.541801912,0.443459953,0.342398456,0.493902974,0.410913238,0.812790596,0.374331082,0.29967541,0.252302834,0.241041688,0.175229636,1.654840012,0.561875442,0.135914,0.134803674,0.202533562,0.20429999,0.506308671,2.437317049,0.156000808,1.226102756,0.134803674,1.571868376,0
0.576814539,0.755389999,0.161192008,3.778530308,0.819166949,0.241562253,0.924822215,2.297211875,1.440794672,0.407608082,0.312111977,0.466305452,0.394739813,0.740602777,0.345185687,0.286714076,0.277457952,0.208717885,0.153778997,2.027937141,0.466762285,0.126091295,0.11898229,0.195310551,0.194125717,0.526502869,2.382140185,0.145048641,1.05649788,0.11898229,1.646607633,0
0.542544799,0.757917277,0.165671137,3.871971148,0.815056914,0.254141778,0.938465006,2.477854164,1.469401555,0.411360307,0.309478192,0.472331793,0.393666178,0.739208836,0.346556971,0.290318945,0.354671475,0.212714392,0.163062391,1.969798658,0.491797166,0.124347502,0.128635347,0.196992294,0.19711658,0.542567736,2.386216754,0.150944569,1.132736764,0.128635347,1.607631121,0
0.569917613,0.761077711,0.164439991,3.843464707,0.836450679,0.27343576,0.925851703,2.374415498,1.425851703,0.409374304,0.304720552,0.464707192,0.416499666,0.738922289,0.351592073,0.288799822,0.294032509,0.212369598,0.168219076,1.960879285,0.483420268,0.125558867,0.12791853,0.188462494,0.204359165,0.55377546,2.38065077,0.15052161,1.176353701,0.12791853,1.506520119,0
0.494053315,0.666165414,0.157484621,3.728229665,0.719480519,0.232809296,0.819548872,1.906220096,1.339712919,0.379357485,0.296924129,0.448530417,0.394805195,0.716746411,0.334244703,0.284347232,0.370608339,0.178158564,0.149462983,1.998196278,0.393785357,0.107157498,0.113798475,0.182257932,0.173977208,0.52668689,2.270558334,0.138558662,1.115438223,0.113798475,1.54136263,0
0.485691988,0.629682622,0.15153486,3.572320499,0.685744017,0.230489074,0.779656608,2.098985432,1.284469303,0.367976067,0.287200832,0.446540062,0.363943809,0.665972945,0.342741935,0.302029136,0.370707596,0.188215904,0.159373712,2.015327565,0.409064689,0.112402143,0.125587145,0.189287186,0.170333745,0.534569427,2.307869798,0.158714462,1.141161928,0.125587145,1.485702513,0
0.508724832,0.655302013,0.154362416,3.82966443,0.690604027,0.231275168,0.827651007,2.094228188,1.314496644,0.379463087,0.298120805,0.465234899,0.42295302,0.712885906,0.341879195,0.293691275,0.381208054,0.19365106,0.160901248,2.050590502,0.418376748,0.11273976,0.125052349,0.18234358,0.188709272,0.539241142,2.430856856,0.158891029,1.188122958,0.125052349,1.509004104,0
0.408176509,0.543640493,0.162394549,3.07495133,0.602693056,0.247566515,0.647306944,1.74578196,1.160123297,0.329331603,0.261680727,0.43559377,0.401687216,0.647631408,0.325438027,0.304510058,0.399578196,0.168887963,0.139629321,2.045085381,0.359329446,0.090483132,0.111411912,0.172636401,0.164618909,0.529154519,2.243440233,0.150249896,1.040712203,0.111411912,1.397438567,0
0.417777056,0.548098798,0.173220669,3.028924277,0.617322067,0.245856354,0.647546311,1.75040624,1.138284043,0.369028274,0.269418265,0.445726357,0.43678908,0.676633084,0.335229119,0.312317192,0.393565161,0.172708333,0.149166667,2.053020833,0.374270833,0.100833333,0.125,0.18,0.165520833,0.529583333,2.240625,0.1759375,1.103958333,0.125,1.388229167,0
0.42913257,0.563175123,0.176759411,3.165139116,0.579214403,0.286579378,0.659574468,1.717675941,1.125204583,0.334042553,0.271522095,0.44599018,0.425040917,0.639443535,0.34304419,0.322094926,0.426186579,0.170544268,0.153489841,2.039267291,0.365617433,0.104642594,0.131592799,0.184861564,0.17433414,0.540372671,2.24781556,0.172228656,1.133803558,0.131592799,1.405726919,0
0.367629118,0.504473363,0.165514437,2.479869866,0.545140301,0.23546157,0.592313949,1.641724278,1.023383489,0.353599024,0.267385116,0.465433103,0.474989833,0.696827979,0.349328996,0.293005287,0.473769825,0.153103115,0.099975851,1.875875392,0.226273847,0.060613378,0.067254286,0.099734364,0.096232794,0.352934074,1.331924656,0.109273122,0.750664091,0.067254286,0.820333253,0
0.378987241,0.465510367,0.176834131,2.523923445,0.513755981,0.255183413,0.586523126,1.489433812,0.989433812,0.349082935,0.27053429,0.452751196,0.470893142,0.687998405,0.344098884,0.331140351,0.518141946,0.148065125,0.109249646,1.843912223,0.244690892,0.066186881,0.076805097,0.112553091,0.099693252,0.370339783,1.345681925,0.11833412,0.811821614,0.076805097,0.788461538,0
0.373648378,0.471165398,0.150380457,2.610132159,0.492591109,0.25030036,0.5969163,1.727673208,1.012615138,0.352823388,0.260913096,0.482979575,0.475770925,0.65999199,0.334601522,0.341409692,0.485182219,0.149576221,0.125462576,1.843738809,0.264653217,0.075564044,0.084397756,0.119493852,0.100155187,0.374955235,1.321952966,0.136325654,0.856870001,0.084397756,0.790975289,0
0.452427356,0.641389086,0.190733522,3.522324592,0.616672573,0.278260099,0.714121191,1.998405386,1.314138909,0.416991495,0.312189936,0.459957477,0.411144578,0.730776045,0.377126152,0.27303331,0.258858965,0.220938806,0.151388548,2.533202261,0.620987958,0.351830917,0.114622757,0.200196609,0.202457606,0.522339641,2.284541656,0.138805603,1.078348489,0.114622757,1.633226837,0
0.458423717,0.672451193,0.170281996,3.55269342,0.642353579,0.246023138,0.737075199,2.157357195,1.324927693,0.442606652,0.322758496,0.468546638,0.413774403,0.737346349,0.370842372,0.275849602,0.25840564,0.217492148,0.156172989,2.353032133,0.602609326,0.334621889,0.11988403,0.204058951,0.205411935,0.498332931,2.250495289,0.151244262,1.110316502,0.11988403,1.582556173,0
0.451128496,0.642658034,0.162485388,3.620088122,0.630608758,0.24844888,0.724934808,2.214818811,1.346371729,0.429367863,0.317687258,0.442676018,0.419746426,0.724035608,0.37352756,0.273086953,0.248179121,0.215791791,0.161489164,2.426300083,0.623012573,0.348759845,0.118829803,0.207475172,0.212024852,0.523995891,2.280221124,0.14270339,1.136001174,0.118829803,1.567437992,0
0.355667789,0.518294052,0.151851852,3.524130191,0.455555556,0.228956229,0.620538721,2.071156004,1.22312009,0.371492705,0.280583614,0.414702581,0.38372615,0.681032548,0.333333333,0.256565657,0.383950617,0.189204368,0.144024961,2.47850234,0.578658346,0.301778471,0.104087363,0.179843994,0.181154446,0.539095164,2.202371295,0.125179407,1.021840874,0.104087363,1.606365055,0
0.353473637,0.549558724,0.154559855,3.606358905,0.439239647,0.228332202,0.623783661,2.138719167,1.275288527,0.379497624,0.293957909,0.423625255,0.384928717,0.677868296,0.334125368,0.254582485,0.401900883,0.18743513,0.145918554,2.412113072,0.574760364,0.301972037,0.109347335,0.185054033,0.183161365,0.52103303,2.209231333,0.135478356,1.051834666,0.109347335,1.396849625,0
0.357393768,0.550141643,0.154334278,3.597620397,0.460963173,0.225495751,0.622096317,2.145155807,1.262096317,0.383229462,0.292351275,0.427988669,0.354447592,0.668215297,0.336203966,0.251444759,0.377563739,0.188050081,0.149931821,2.418866989,0.586959217,0.306309657,0.111131771,0.186190653,0.200012396,0.519152101,2.237944713,0.129788025,1.036506756,0.111131771,1.593467212,0
0.288176638,0.454273504,0.143874644,3.076353276,0.367094017,0.212393162,0.513390313,1.776068376,1.109116809,0.333190883,0.264814815,0.398433048,0.409401709,0.623504274,0.31994302,0.246296296,0.489031339,0.168195719,0.140672783,2.464674978,0.526307535,0.273190622,0.091821532,0.168352544,0.171489061,0.519015134,2.131106406,0.125774328,1.026581981,0.091821532,1.593664236,0
0.287307033,0.457690109,0.143939394,3.060034305,0.371497999,0.208404803,0.505431675,1.829759863,1.102915952,0.348198971,0.26815323,0.411520869,0.383933676,0.617066895,0.319611206,0.254431103,0.490708977,0.173350883,0.144239703,2.494657789,0.526633633,0.271446268,0.109012078,0.172034686,0.171492722,0.532285537,2.13425209,0.133477857,1.058067513,0.109012078,1.537163208,0
0.297349903,0.475370564,0.148824674,3.285821231,0.391076508,0.214553077,0.532864201,1.895942506,1.17592454,0.357239108,0.276089235,0.429106154,0.406947148,0.650247043,0.351100464,0.264261117,0.502620153,0.164954114,0.145893796,2.506235783,0.51235391,0.294297592,0.105890658,0.176249118,0.179935681,0.523648914,2.189348184,0.139618794,1.042513138,0.105890658,1.540591419,0
0.252093802,0.394137353,0.140201005,2.769011725,0.317420436,0.200837521,0.488609715,1.624288107,1.036683417,0.321943049,0.262646566,0.428475712,0.40519263,0.644556114,0.319262982,0.259798995,0.539865997,0.155231388,0.136217304,2.386820926,0.467907445,0.259758551,0.101609658,0.15915493,0.166297787,0.511167002,2.039839034,0.134205231,1.021830986,0.101609658,1.386720322,0
0.257765024,0.406144497,0.141964889,2.793720459,0.339466577,0.210499662,0.477380149,1.624409183,1.031735314,0.337440918,0.267555706,0.435347738,0.408507765,0.648717083,0.327987846,0.264854828,0.565665091,0.157701104,0.13542806,2.348215174,0.471810679,0.251566073,0.105498658,0.162772198,0.172814955,0.529481953,2.023764542,0.136223526,1.037585761,0.105498658,1.373371781,0
0.264873254,0.426452837,0.155544059,2.909812037,0.348853251,0.205035351,0.487842732,1.640282807,1.053285049,0.345576824,0.273840317,0.449387825,0.411622694,0.638041042,0.335575099,0.268322125,0.581996896,0.158994549,0.137088633,2.371088229,0.475065617,0.273773471,0.108015344,0.169291339,0.173934989,0.525641026,2.088835049,0.136785786,1.049666869,0.108015344,1.370280638,0
0.239489489,0.359421922,0.136448949,2.310435435,0.298798799,0.203265766,0.435435435,1.465465465,0.92042042,0.319069069,0.261824324,0.4253003,0.425112613,0.630255255,0.320945946,0.280780781,0.575075075,0.131336821,0.136749053,2.243009201,0.406458596,0.221360274,0.091286307,0.137831499,0.175717121,0.509832221,1.873714595,0.162547357,1.042215407,0.091286307,1.153526971,0
0.246493361,0.361698148,0.155975313,2.377033851,0.297737049,0.197306901,0.437815598,1.51973069,0.927061904,0.315129979,0.267065644,0.432766037,0.437815598,0.620160838,0.316813166,0.279034973,0.596970264,0.142677674,0.139267767,2.202440775,0.410624551,0.208542714,0.103912419,0.147523331,0.177853553,0.532842785,1.895190237,0.170495334,1.051687006,0.103912419,1.14626705,0
0.233550792,0.37054986,0.139235788,2.318732526,0.338676608,0.189934762,0.423112768,1.493755825,0.920969245,0.315191053,0.249394222,0.442311277,0.411369991,0.604846226,0.313699907,0.279403541,0.581733458,0.139261437,0.142384714,2.196215322,0.413558699,0.239941209,0.102516994,0.154326658,0.175638435,0.536101415,1.943046114,0.181701268,1.062465552,0.102516994,1.060260886,0
0.406343337,0.596358982,0.168539326,2.430664201,0.674015076,0.255155739,0.732186033,1.288436922,1.314606742,0.411463519,0.319015787,0.463945385,0.344616697,0.799886218,0.419854928,0.283601195,0.160147916,0.214651841,0.157795127,0.924296191,0.5511395,0.130431354,0.122072392,0.199747654,0.185632048,0.620061509,2.455800016,0.137292012,1.170412428,0.122072392,1.712404385,0
0.396814209,0.600930364,0.166901607,2.438680575,0.689878771,0.240907809,0.727516211,1.284747674,1.240062024,0.397237102,0.315900761,0.438680575,0.365520158,0.805892303,0.415280519,0.279954891,0.164505216,0.210666458,0.158039001,0.927010729,0.542485708,0.123423917,0.115984024,0.216383429,0.187641945,0.601613282,2.460803508,0.134153027,1.122249197,0.115984024,1.616023181,0
0.433099097,0.635594436,0.173239639,2.451168794,0.683493475,0.243797505,0.762799369,1.317940628,1.258138534,0.402552703,0.317797218,0.469238491,0.351642048,0.794779865,0.423203786,0.284382619,0.154166069,0.213540019,0.157545081,0.931034483,0.574106295,0.124011389,0.116339766,0.206501107,0.19266055,0.615944321,2.444479595,0.133027523,1.147975324,0.116339766,1.670120215,0
0.367035111,0.569895969,0.169375813,2.085013004,0.677828349,0.232282185,0.621423927,1.141905072,1.2039987,0.374837451,0.298439532,0.440507152,0.342815345,0.720253576,0.40263329,0.272756827,0.164824447,0.196040804,0.161296839,0.974851025,0.542167458,0.123522876,0.121502878,0.1997778,0.184021816,0.587718412,2.431471569,0.141197859,1.18977881,0.121502878,1.576911423,0
0.381520119,0.580394105,0.172545123,2.151515152,0.651101176,0.23613181,0.628580891,1.239278026,1.203841696,0.375393277,0.303361484,0.433018712,0.345255837,0.751283325,0.387315781,0.267759563,0.150024839,0.199513382,0.157137064,0.965024331,0.541768045,0.117193836,0.121350365,0.212591241,0.180048662,0.574513382,2.40338605,0.147810219,1.166768045,0.121350365,1.558191403,0
0.400033944,0.584691107,0.172437203,2.200610998,0.655974202,0.24490835,0.663781399,1.249490835,1.263408011,0.384080109,0.309572301,0.458078751,0.335369993,0.770196877,0.399015614,0.282077393,0.160386965,0.185553546,0.157926462,0.951175407,0.526321077,0.118645771,0.118344384,0.205143661,0.178018887,0.590114527,2.360357645,0.142354832,1.143962226,0.118344384,1.585392807,0
0.371069182,0.514544025,0.17177673,2.17197327,0.533018868,0.245676101,0.597877358,1.089622642,1.108883648,0.362617925,0.312106918,0.426886792,0.408215409,0.75668239,0.381092767,0.275353774,0.185731132,0.174512354,0.160078023,0.963849155,0.485955787,0.108712614,0.115994798,0.186215865,0.167750325,0.559037711,2.353576073,0.156957087,1.203120936,0.115994798,1.530039012,0
0.383181442,0.56006628,0.182270091,2.300538525,0.559859155,0.285625518,0.64084507,1.141259321,1.171499586,0.378624689,0.327671914,0.458160729,0.402858326,0.775683513,0.399544325,0.29908865,0.18019884,0.179823985,0.157099698,0.972809668,0.50571391,0.10324445,0.119401025,0.194404308,0.17010377,0.570208853,2.367397872,0.157362406,1.194404308,0.119401025,1.590568764,0
0.39800995,0.540215589,0.187810945,2.336442786,0.554104478,0.260364842,0.633913765,1.164593698,1.168532338,0.387230514,0.327321725,0.49274461,0.363598673,0.770107794,0.42371476,0.289593698,0.175373134,0.178139779,0.154755649,0.97320021,0.511297951,0.103389385,0.115738308,0.21111403,0.169600631,0.576852338,2.336836574,0.163557541,1.204414083,0.115738308,1.571466106,0
0.317655401,0.463011108,0.200661782,1.912313874,0.481919168,0.22524226,0.552588041,0.917277239,0.991964075,0.349799102,0.312692035,0.455920586,0.457338691,0.724887733,0.371070669,0.29827464,0.18718979,0.164746185,0.161476176,0.984117097,0.474462784,0.095608845,0.123793211,0.164123326,0.169884771,0.544845842,2.329648085,0.162254749,1.220959203,0.123793211,1.459669885,0
0.337260677,0.480854197,0.184830633,2.02233677,0.489690722,0.278350515,0.543446244,0.970790378,1.033382425,0.367206676,0.333087874,0.454344624,0.433971527,0.748404516,0.393225331,0.302650957,0.20054001,0.161646428,0.157546128,0.992745624,0.491089733,0.104557641,0.110234979,0.191610156,0.175524365,0.580823214,2.317457814,0.16211954,1.213688693,0.110234979,1.498028702,0
0.369989723,0.516443988,0.200924974,2.174203494,0.508735868,0.265930113,0.588129496,1.054470709,1.065519013,0.386947585,0.340184995,0.493062693,0.442189106,0.780318602,0.406217883,0.32065776,0.204265159,0.168324775,0.162387677,1.008183569,0.476091142,0.108793325,0.126283697,0.222400513,0.178273427,0.588254172,2.315308087,0.178754814,1.235558408,0.126283697,1.500320924,0
0.353361095,0.491671624,0.221594289,1.889054134,0.533016062,0.283164783,0.586555622,0.927424152,1.027662106,0.436942296,0.363176681,0.506543724,0.45687091,0.839976205,0.425044616,0.360202261,0.220107079,0.148179509,0.16299746,1.023285351,0.437341236,0.128704488,0.109864522,0.16723116,0.164479255,0.590601185,2.254445385,0.199195597,1.313928874,0.109864522,1.455546147,0
0.351673284,0.475609756,0.192002269,1.756664776,0.488939308,0.277935337,0.551616563,0.902722632,1.001985252,0.406409529,0.341179807,0.477311401,0.480431083,0.78445831,0.380601248,0.321043676,0.219795803,0.145164674,0.160478288,1.004824837,0.471365639,0.093350115,0.109712608,0.177889658,0.168239983,0.5823369,2.17075729,0.193832599,1.278162366,0.109712608,1.405496119,0
0.336513443,0.487424111,0.199768719,1.805145996,0.510841284,0.26452732,0.561723041,0.945649032,1.026886383,0.431627638,0.347788378,0.501300954,0.5160451,0.796472969,0.389129806,0.327551315,0.213067361,0.146190068,0.157748288,1.015625,0.452696918,0.09182363,0.119648973,0.194563356,0.175513699,0.587114726,2.191566781,0.187071918,1.278253425,0.119648973,1.423587329,0
0.743408663,1.025423729,0.180885122,4.097740113,1.064595104,0.309416196,0.760922787,2.22354049,1.531826742,0.442749529,0.33079096,0.461299435,0.415442561,0.774576271,0.405461394,0.284463277,0.345856874,0.222790507,0.177526596,2.407528642,0.778590426,0.267747545,0.131188625,0.23537234,0.273220131,0.537898936,2.372033552,0.139985679,1.268975041,0.131188625,1.620141162,0
